dataset,dataelement,shortname,code,dataelementuid,dataelementdesc,categoryoptioncombo,categoryoptioncombocode,categoryoptioncombouid,classification
MER Results: CS Facility Based FY21,"HTS_TST (N, CS, MobileMod/Age/Sex/Result): HTS received results","HTS_TST (N, CS, MbMod/Age/Sex/Result)",HTS_TST_N_CS_MbMod_Age_Sex_Result,rUIm6q3JIah,Number of individuals who received HIV Testing Services (HTS) and received their test results,"15-19, Female, Negative",ltwvGENFQ0F,ltwvGENFQ0F,fine
MER Results: CS Facility Based FY21,"HTS_TST (N, CS, MobileMod/Age/Sex/Result): HTS received results","HTS_TST (N, CS, MbMod/Age/Sex/Result)",HTS_TST_N_CS_MbMod_Age_Sex_Result,rUIm6q3JIah,Number of individuals who received HIV Testing Services (HTS) and received their test results,"15-19, Female, Positive",KAyyHkzmuL1,KAyyHkzmuL1,fine
MER Results: CS Facility Based FY21,"HTS_TST (N, CS, MobileMod/Age/Sex/Result): HTS received results","HTS_TST (N, CS, MbMod/Age/Sex/Result)",HTS_TST_N_CS_MbMod_Age_Sex_Result,rUIm6q3JIah,Number of individuals who received HIV Testing Services (HTS) and received their test results,"15-19, Male, Negative",QZCuRi4MOLN,QZCuRi4MOLN,fine
MER Results: CS Facility Based FY21,"HTS_TST (N, CS, MobileMod/Age/Sex/Result): HTS received results","HTS_TST (N, CS, MbMod/Age/Sex/Result)",HTS_TST_N_CS_MbMod_Age_Sex_Result,rUIm6q3JIah,Number of individuals who received HIV Testing Services (HTS) and received their test results,"15-19, Male, Positive",fhtynTWtvqv,fhtynTWtvqv,fine
MER Results: CS Facility Based FY21,"HTS_TST (N, CS, MobileMod/Age/Sex/Result): HTS received results","HTS_TST (N, CS, MbMod/Age/Sex/Result)",HTS_TST_N_CS_MbMod_Age_Sex_Result,rUIm6q3JIah,Number of individuals who received HIV Testing Services (HTS) and received their test results,"<1, Female, Negative",X9GstRdTsEy,X9GstRdTsEy,fine
MER Results: CS Facility Based FY21,"HTS_TST (N, CS, MobileMod/Age/Sex/Result): HTS received results","HTS_TST (N, CS, MbMod/Age/Sex/Result)",HTS_TST_N_CS_MbMod_Age_Sex_Result,rUIm6q3JIah,Number of individuals who received HIV Testing Services (HTS) and received their test results,"<1, Female, Positive",PPg7Yzjq0oF,PPg7Yzjq0oF,fine
MER Results: CS Facility Based FY21,"HTS_TST (N, CS, MobileMod/Age/Sex/Result): HTS received results","HTS_TST (N, CS, MbMod/Age/Sex/Result)",HTS_TST_N_CS_MbMod_Age_Sex_Result,rUIm6q3JIah,Number of individuals who received HIV Testing Services (HTS) and received their test results,"<1, Male, Negative",QNgjY1xNF2S,QNgjY1xNF2S,fine
MER Results: CS Facility Based FY21,"HTS_TST (N, CS, MobileMod/Age/Sex/Result): HTS received results","HTS_TST (N, CS, MbMod/Age/Sex/Result)",HTS_TST_N_CS_MbMod_Age_Sex_Result,rUIm6q3JIah,Number of individuals who received HIV Testing Services (HTS) and received their test results,"<1, Male, Positive",renXtk3VqTM,renXtk3VqTM,fine
MER Results: CS Facility Based FY21,"HTS_TST (N, CS, MobileMod/Age/Sex/Result): HTS received results","HTS_TST (N, CS, MbMod/Age/Sex/Result)",HTS_TST_N_CS_MbMod_Age_Sex_Result,rUIm6q3JIah,Number of individuals who received HIV Testing Services (HTS) and received their test results,"20-24, Female, Negative",hyVPPHNEwLB,hyVPPHNEwLB,fine
MER Results: CS Facility Based FY21,"HTS_TST (N, CS, MobileMod/Age/Sex/Result): HTS received results","HTS_TST (N, CS, MbMod/Age/Sex/Result)",HTS_TST_N_CS_MbMod_Age_Sex_Result,rUIm6q3JIah,Number of individuals who received HIV Testing Services (HTS) and received their test results,"20-24, Female, Positive",HYtbCWnAdG9,HYtbCWnAdG9,fine
MER Results: CS Facility Based FY21,"HTS_TST (N, CS, MobileMod/Age/Sex/Result): HTS received results","HTS_TST (N, CS, MbMod/Age/Sex/Result)",HTS_TST_N_CS_MbMod_Age_Sex_Result,rUIm6q3JIah,Number of individuals who received HIV Testing Services (HTS) and received their test results,"20-24, Male, Negative",az6WUd9cNW8,az6WUd9cNW8,fine
MER Results: CS Facility Based FY21,"HTS_TST (N, CS, MobileMod/Age/Sex/Result): HTS received results","HTS_TST (N, CS, MbMod/Age/Sex/Result)",HTS_TST_N_CS_MbMod_Age_Sex_Result,rUIm6q3JIah,Number of individuals who received HIV Testing Services (HTS) and received their test results,"20-24, Male, Positive",eSoHGswqAsd,eSoHGswqAsd,fine
MER Results: CS Facility Based FY21,"HTS_TST (N, CS, MobileMod/Age/Sex/Result): HTS received results","HTS_TST (N, CS, MbMod/Age/Sex/Result)",HTS_TST_N_CS_MbMod_Age_Sex_Result,rUIm6q3JIah,Number of individuals who received HIV Testing Services (HTS) and received their test results,"25-29, Female, Negative",TU97qv4vJ5O,TU97qv4vJ5O,fine
MER Results: CS Facility Based FY21,"HTS_TST (N, CS, MobileMod/Age/Sex/Result): HTS received results","HTS_TST (N, CS, MbMod/Age/Sex/Result)",HTS_TST_N_CS_MbMod_Age_Sex_Result,rUIm6q3JIah,Number of individuals who received HIV Testing Services (HTS) and received their test results,"25-29, Female, Positive",BoN2WhPnYl1,BoN2WhPnYl1,fine
MER Results: CS Facility Based FY21,"HTS_TST (N, CS, MobileMod/Age/Sex/Result): HTS received results","HTS_TST (N, CS, MbMod/Age/Sex/Result)",HTS_TST_N_CS_MbMod_Age_Sex_Result,rUIm6q3JIah,Number of individuals who received HIV Testing Services (HTS) and received their test results,"25-29, Male, Negative",c4FaWCHZi2O,c4FaWCHZi2O,fine
MER Results: CS Facility Based FY21,"HTS_TST (N, CS, MobileMod/Age/Sex/Result): HTS received results","HTS_TST (N, CS, MbMod/Age/Sex/Result)",HTS_TST_N_CS_MbMod_Age_Sex_Result,rUIm6q3JIah,Number of individuals who received HIV Testing Services (HTS) and received their test results,"25-29, Male, Positive",FmEMWg0TP1j,FmEMWg0TP1j,fine
MER Results: CS Facility Based FY21,"HTS_TST (N, CS, MobileMod/Age/Sex/Result): HTS received results","HTS_TST (N, CS, MbMod/Age/Sex/Result)",HTS_TST_N_CS_MbMod_Age_Sex_Result,rUIm6q3JIah,Number of individuals who received HIV Testing Services (HTS) and received their test results,"30-34, Female, Negative",ydvrOz9X2My,ydvrOz9X2My,fine
MER Results: CS Facility Based FY21,"HTS_TST (N, CS, MobileMod/Age/Sex/Result): HTS received results","HTS_TST (N, CS, MbMod/Age/Sex/Result)",HTS_TST_N_CS_MbMod_Age_Sex_Result,rUIm6q3JIah,Number of individuals who received HIV Testing Services (HTS) and received their test results,"30-34, Female, Positive",zrFplyGIhtL,zrFplyGIhtL,fine
MER Results: CS Facility Based FY21,"HTS_TST (N, CS, MobileMod/Age/Sex/Result): HTS received results","HTS_TST (N, CS, MbMod/Age/Sex/Result)",HTS_TST_N_CS_MbMod_Age_Sex_Result,rUIm6q3JIah,Number of individuals who received HIV Testing Services (HTS) and received their test results,"30-34, Male, Negative",ldWyKRgvIyU,ldWyKRgvIyU,fine
MER Results: CS Facility Based FY21,"HTS_TST (N, CS, MobileMod/Age/Sex/Result): HTS received results","HTS_TST (N, CS, MbMod/Age/Sex/Result)",HTS_TST_N_CS_MbMod_Age_Sex_Result,rUIm6q3JIah,Number of individuals who received HIV Testing Services (HTS) and received their test results,"30-34, Male, Positive",tDVcPbjxTPK,tDVcPbjxTPK,fine
MER Results: CS Facility Based FY21,"HTS_TST (N, CS, MobileMod/Age/Sex/Result): HTS received results","HTS_TST (N, CS, MbMod/Age/Sex/Result)",HTS_TST_N_CS_MbMod_Age_Sex_Result,rUIm6q3JIah,Number of individuals who received HIV Testing Services (HTS) and received their test results,"35-39, Female, Negative",NHtO8EwLQ9l,NHtO8EwLQ9l,fine
MER Results: CS Facility Based FY21,"HTS_TST (N, CS, MobileMod/Age/Sex/Result): HTS received results","HTS_TST (N, CS, MbMod/Age/Sex/Result)",HTS_TST_N_CS_MbMod_Age_Sex_Result,rUIm6q3JIah,Number of individuals who received HIV Testing Services (HTS) and received their test results,"35-39, Female, Positive",z6KOjZfpQcx,z6KOjZfpQcx,fine
MER Results: CS Facility Based FY21,"HTS_TST (N, CS, MobileMod/Age/Sex/Result): HTS received results","HTS_TST (N, CS, MbMod/Age/Sex/Result)",HTS_TST_N_CS_MbMod_Age_Sex_Result,rUIm6q3JIah,Number of individuals who received HIV Testing Services (HTS) and received their test results,"35-39, Male, Negative",UQaQKObbrwj,UQaQKObbrwj,fine
MER Results: CS Facility Based FY21,"HTS_TST (N, CS, MobileMod/Age/Sex/Result): HTS received results","HTS_TST (N, CS, MbMod/Age/Sex/Result)",HTS_TST_N_CS_MbMod_Age_Sex_Result,rUIm6q3JIah,Number of individuals who received HIV Testing Services (HTS) and received their test results,"35-39, Male, Positive",NlZJe4oDEFK,NlZJe4oDEFK,fine
MER Results: CS Facility Based FY21,"HTS_TST (N, CS, MobileMod/Age/Sex/Result): HTS received results","HTS_TST (N, CS, MbMod/Age/Sex/Result)",HTS_TST_N_CS_MbMod_Age_Sex_Result,rUIm6q3JIah,Number of individuals who received HIV Testing Services (HTS) and received their test results,"40-44, Female, Negative",NFKXwU6Oeta,NFKXwU6Oeta,fine
MER Results: CS Facility Based FY21,"HTS_TST (N, CS, MobileMod/Age/Sex/Result): HTS received results","HTS_TST (N, CS, MbMod/Age/Sex/Result)",HTS_TST_N_CS_MbMod_Age_Sex_Result,rUIm6q3JIah,Number of individuals who received HIV Testing Services (HTS) and received their test results,"40-44, Female, Positive",Q27GSYLDkGk,Q27GSYLDkGk,fine
MER Results: CS Facility Based FY21,"HTS_TST (N, CS, MobileMod/Age/Sex/Result): HTS received results","HTS_TST (N, CS, MbMod/Age/Sex/Result)",HTS_TST_N_CS_MbMod_Age_Sex_Result,rUIm6q3JIah,Number of individuals who received HIV Testing Services (HTS) and received their test results,"40-44, Male, Negative",pe07Wvr90Zc,pe07Wvr90Zc,fine
MER Results: CS Facility Based FY21,"HTS_TST (N, CS, MobileMod/Age/Sex/Result): HTS received results","HTS_TST (N, CS, MbMod/Age/Sex/Result)",HTS_TST_N_CS_MbMod_Age_Sex_Result,rUIm6q3JIah,Number of individuals who received HIV Testing Services (HTS) and received their test results,"40-44, Male, Positive",KY39qXVMOj1,KY39qXVMOj1,fine
MER Results: CS Facility Based FY21,"HTS_TST (N, CS, MobileMod/Age/Sex/Result): HTS received results","HTS_TST (N, CS, MbMod/Age/Sex/Result)",HTS_TST_N_CS_MbMod_Age_Sex_Result,rUIm6q3JIah,Number of individuals who received HIV Testing Services (HTS) and received their test results,"45-49, Female, Negative",Z0jVIrTmC1P,Z0jVIrTmC1P,fine
MER Results: CS Facility Based FY21,"HTS_TST (N, CS, MobileMod/Age/Sex/Result): HTS received results","HTS_TST (N, CS, MbMod/Age/Sex/Result)",HTS_TST_N_CS_MbMod_Age_Sex_Result,rUIm6q3JIah,Number of individuals who received HIV Testing Services (HTS) and received their test results,"45-49, Female, Positive",MMyMkF05moq,MMyMkF05moq,fine
MER Results: CS Facility Based FY21,"HTS_TST (N, CS, MobileMod/Age/Sex/Result): HTS received results","HTS_TST (N, CS, MbMod/Age/Sex/Result)",HTS_TST_N_CS_MbMod_Age_Sex_Result,rUIm6q3JIah,Number of individuals who received HIV Testing Services (HTS) and received their test results,"45-49, Male, Negative",VZNJvQNlECI,VZNJvQNlECI,fine
MER Results: CS Facility Based FY21,"HTS_TST (N, CS, MobileMod/Age/Sex/Result): HTS received results","HTS_TST (N, CS, MbMod/Age/Sex/Result)",HTS_TST_N_CS_MbMod_Age_Sex_Result,rUIm6q3JIah,Number of individuals who received HIV Testing Services (HTS) and received their test results,"45-49, Male, Positive",NGYepD2stMO,NGYepD2stMO,fine
MER Results: CS Facility Based FY21,"HTS_TST (N, CS, MobileMod/Age/Sex/Result): HTS received results","HTS_TST (N, CS, MbMod/Age/Sex/Result)",HTS_TST_N_CS_MbMod_Age_Sex_Result,rUIm6q3JIah,Number of individuals who received HIV Testing Services (HTS) and received their test results,"50+, Female, Negative",f95YntMQY6i,f95YntMQY6i,fine
MER Results: CS Facility Based FY21,"HTS_TST (N, CS, MobileMod/Age/Sex/Result): HTS received results","HTS_TST (N, CS, MbMod/Age/Sex/Result)",HTS_TST_N_CS_MbMod_Age_Sex_Result,rUIm6q3JIah,Number of individuals who received HIV Testing Services (HTS) and received their test results,"50+, Female, Positive",yPnEtFpqtt5,yPnEtFpqtt5,fine
MER Results: CS Facility Based FY21,"HTS_TST (N, CS, MobileMod/Age/Sex/Result): HTS received results","HTS_TST (N, CS, MbMod/Age/Sex/Result)",HTS_TST_N_CS_MbMod_Age_Sex_Result,rUIm6q3JIah,Number of individuals who received HIV Testing Services (HTS) and received their test results,"50+, Male, Negative",X1ckVzLvwRB,X1ckVzLvwRB,fine
MER Results: CS Facility Based FY21,"HTS_TST (N, CS, MobileMod/Age/Sex/Result): HTS received results","HTS_TST (N, CS, MbMod/Age/Sex/Result)",HTS_TST_N_CS_MbMod_Age_Sex_Result,rUIm6q3JIah,Number of individuals who received HIV Testing Services (HTS) and received their test results,"50+, Male, Positive",Z2jmPAIHrel,Z2jmPAIHrel,fine
MER Results: CS Facility Based FY21,"HTS_TST (N, CS, MobileMod/Age/Sex/Result): HTS received results","HTS_TST (N, CS, MbMod/Age/Sex/Result)",HTS_TST_N_CS_MbMod_Age_Sex_Result,rUIm6q3JIah,Number of individuals who received HIV Testing Services (HTS) and received their test results,"5-9, Female, Negative",PFWJho4V0Bq,PFWJho4V0Bq,fine
MER Results: CS Facility Based FY21,"HTS_TST (N, CS, MobileMod/Age/Sex/Result): HTS received results","HTS_TST (N, CS, MbMod/Age/Sex/Result)",HTS_TST_N_CS_MbMod_Age_Sex_Result,rUIm6q3JIah,Number of individuals who received HIV Testing Services (HTS) and received their test results,"5-9, Female, Positive",OdBhPUGWQ5m,OdBhPUGWQ5m,fine
MER Results: CS Facility Based FY21,"HTS_TST (N, CS, MobileMod/Age/Sex/Result): HTS received results","HTS_TST (N, CS, MbMod/Age/Sex/Result)",HTS_TST_N_CS_MbMod_Age_Sex_Result,rUIm6q3JIah,Number of individuals who received HIV Testing Services (HTS) and received their test results,"5-9, Male, Negative",X8pGUJitiVE,X8pGUJitiVE,fine
MER Results: CS Facility Based FY21,"HTS_TST (N, CS, MobileMod/Age/Sex/Result): HTS received results","HTS_TST (N, CS, MbMod/Age/Sex/Result)",HTS_TST_N_CS_MbMod_Age_Sex_Result,rUIm6q3JIah,Number of individuals who received HIV Testing Services (HTS) and received their test results,"5-9, Male, Positive",T6zWRBnlJhR,T6zWRBnlJhR,fine
MER Results: CS Facility Based FY21,"HTS_TST (N, CS, MobileMod/Age/Sex/Result): HTS received results","HTS_TST (N, CS, MbMod/Age/Sex/Result)",HTS_TST_N_CS_MbMod_Age_Sex_Result,rUIm6q3JIah,Number of individuals who received HIV Testing Services (HTS) and received their test results,"Unknown Age, Female, Negative",cgJBzJWYOT7,cgJBzJWYOT7,fine
MER Results: CS Facility Based FY21,"HTS_TST (N, CS, MobileMod/Age/Sex/Result): HTS received results","HTS_TST (N, CS, MbMod/Age/Sex/Result)",HTS_TST_N_CS_MbMod_Age_Sex_Result,rUIm6q3JIah,Number of individuals who received HIV Testing Services (HTS) and received their test results,"Unknown Age, Female, Positive",Y2GIRv9dnAI,Y2GIRv9dnAI,fine
MER Results: CS Facility Based FY21,"HTS_TST (N, CS, MobileMod/Age/Sex/Result): HTS received results","HTS_TST (N, CS, MbMod/Age/Sex/Result)",HTS_TST_N_CS_MbMod_Age_Sex_Result,rUIm6q3JIah,Number of individuals who received HIV Testing Services (HTS) and received their test results,"Unknown Age, Male, Negative",c2lLmaFNeoE,c2lLmaFNeoE,fine
MER Results: CS Facility Based FY21,"HTS_TST (N, CS, MobileMod/Age/Sex/Result): HTS received results","HTS_TST (N, CS, MbMod/Age/Sex/Result)",HTS_TST_N_CS_MbMod_Age_Sex_Result,rUIm6q3JIah,Number of individuals who received HIV Testing Services (HTS) and received their test results,"Unknown Age, Male, Positive",lbfOsYfiypV,lbfOsYfiypV,fine
MER Results: CS Facility Based FY21,"HTS_TST (N, CS, OtherMod/Age Aggregated/Sex/Result): HTS received results","HTS_TST (N, CS, OtrMod/Age Agg/Sex/Result)",HTS_TST_N_CS_OtrMod_Age_Agg_Sex_Result,x6vTGLACKGk,Number of individuals who received HIV Testing Services (HTS) and received their test results,"<15, Female, Negative",SpQbhb9EJjt,SpQbhb9EJjt,coarse
MER Results: CS Facility Based FY21,"HTS_TST (N, CS, OtherMod/Age Aggregated/Sex/Result): HTS received results","HTS_TST (N, CS, OtrMod/Age Agg/Sex/Result)",HTS_TST_N_CS_OtrMod_Age_Agg_Sex_Result,x6vTGLACKGk,Number of individuals who received HIV Testing Services (HTS) and received their test results,"15+, Female, Negative",Pjb5TRAmBGi,Pjb5TRAmBGi,coarse
MER Results: CS Facility Based FY21,"HTS_TST (N, CS, OtherMod/Age Aggregated/Sex/Result): HTS received results","HTS_TST (N, CS, OtrMod/Age Agg/Sex/Result)",HTS_TST_N_CS_OtrMod_Age_Agg_Sex_Result,x6vTGLACKGk,Number of individuals who received HIV Testing Services (HTS) and received their test results,"<15, Female, Positive",mq33twqgDWZ,mq33twqgDWZ,coarse
MER Results: CS Facility Based FY21,"HTS_TST (N, CS, OtherMod/Age Aggregated/Sex/Result): HTS received results","HTS_TST (N, CS, OtrMod/Age Agg/Sex/Result)",HTS_TST_N_CS_OtrMod_Age_Agg_Sex_Result,x6vTGLACKGk,Number of individuals who received HIV Testing Services (HTS) and received their test results,"15+, Female, Positive",LnYfq7wx1hN,LnYfq7wx1hN,coarse
MER Results: CS Facility Based FY21,"HTS_TST (N, CS, OtherMod/Age Aggregated/Sex/Result): HTS received results","HTS_TST (N, CS, OtrMod/Age Agg/Sex/Result)",HTS_TST_N_CS_OtrMod_Age_Agg_Sex_Result,x6vTGLACKGk,Number of individuals who received HIV Testing Services (HTS) and received their test results,"<15, Male, Negative",T4GeVmTlku0,T4GeVmTlku0,coarse
MER Results: CS Facility Based FY21,"HTS_TST (N, CS, OtherMod/Age Aggregated/Sex/Result): HTS received results","HTS_TST (N, CS, OtrMod/Age Agg/Sex/Result)",HTS_TST_N_CS_OtrMod_Age_Agg_Sex_Result,x6vTGLACKGk,Number of individuals who received HIV Testing Services (HTS) and received their test results,"15+, Male, Negative",yRKlFwgl0rw,yRKlFwgl0rw,coarse
MER Results: CS Facility Based FY21,"HTS_TST (N, CS, OtherMod/Age Aggregated/Sex/Result): HTS received results","HTS_TST (N, CS, OtrMod/Age Agg/Sex/Result)",HTS_TST_N_CS_OtrMod_Age_Agg_Sex_Result,x6vTGLACKGk,Number of individuals who received HIV Testing Services (HTS) and received their test results,"<15, Male, Positive",PrS9RqE1nmz,PrS9RqE1nmz,coarse
MER Results: CS Facility Based FY21,"HTS_TST (N, CS, OtherMod/Age Aggregated/Sex/Result): HTS received results","HTS_TST (N, CS, OtrMod/Age Agg/Sex/Result)",HTS_TST_N_CS_OtrMod_Age_Agg_Sex_Result,x6vTGLACKGk,Number of individuals who received HIV Testing Services (HTS) and received their test results,"15+, Male, Positive",E2NnF5pE5K1,E2NnF5pE5K1,coarse
MER Results: CS Facility Based FY21,"HTS_TST (N, CS, OtherMod/Age Aggregated/Sex/Result): HTS received results","HTS_TST (N, CS, OtrMod/Age Agg/Sex/Result)",HTS_TST_N_CS_OtrMod_Age_Agg_Sex_Result,x6vTGLACKGk,Number of individuals who received HIV Testing Services (HTS) and received their test results,"Unknown Age, Female, Negative",TYbr3JOxa52,TYbr3JOxa52,coarse
MER Results: CS Facility Based FY21,"HTS_TST (N, CS, OtherMod/Age Aggregated/Sex/Result): HTS received results","HTS_TST (N, CS, OtrMod/Age Agg/Sex/Result)",HTS_TST_N_CS_OtrMod_Age_Agg_Sex_Result,x6vTGLACKGk,Number of individuals who received HIV Testing Services (HTS) and received their test results,"Unknown Age, Female, Positive",XDTwB2A1yY0,XDTwB2A1yY0,coarse
MER Results: CS Facility Based FY21,"HTS_TST (N, CS, OtherMod/Age Aggregated/Sex/Result): HTS received results","HTS_TST (N, CS, OtrMod/Age Agg/Sex/Result)",HTS_TST_N_CS_OtrMod_Age_Agg_Sex_Result,x6vTGLACKGk,Number of individuals who received HIV Testing Services (HTS) and received their test results,"Unknown Age, Male, Negative",T7QvqSUhsns,T7QvqSUhsns,coarse
MER Results: CS Facility Based FY21,"HTS_TST (N, CS, OtherMod/Age Aggregated/Sex/Result): HTS received results","HTS_TST (N, CS, OtrMod/Age Agg/Sex/Result)",HTS_TST_N_CS_OtrMod_Age_Agg_Sex_Result,x6vTGLACKGk,Number of individuals who received HIV Testing Services (HTS) and received their test results,"Unknown Age, Male, Positive",WhxSPg1g9Og,WhxSPg1g9Og,coarse
MER Results: CS Facility Based FY21,"HTS_TST (N, CS, OtherMod/Age/Sex/Result): HTS received results","HTS_TST (N, CS, OtrMod/Age/Sex/Result)",HTS_TST_N_CS_OtrMod_Age_Sex_Result,lVD3Os8eCv7,Number of individuals who received HIV Testing Services (HTS) and received their test results,"10-14, Female, Negative",frIsAnU6KOZ,frIsAnU6KOZ,fine
MER Results: CS Facility Based FY21,"HTS_TST (N, CS, OtherMod/Age/Sex/Result): HTS received results","HTS_TST (N, CS, OtrMod/Age/Sex/Result)",HTS_TST_N_CS_OtrMod_Age_Sex_Result,lVD3Os8eCv7,Number of individuals who received HIV Testing Services (HTS) and received their test results,"10-14, Female, Positive",QdKC55saRRw,QdKC55saRRw,fine
MER Results: CS Facility Based FY21,"HTS_TST (N, CS, OtherMod/Age/Sex/Result): HTS received results","HTS_TST (N, CS, OtrMod/Age/Sex/Result)",HTS_TST_N_CS_OtrMod_Age_Sex_Result,lVD3Os8eCv7,Number of individuals who received HIV Testing Services (HTS) and received their test results,"10-14, Male, Negative",RnKGfzcpePu,RnKGfzcpePu,fine
MER Results: CS Facility Based FY21,"HTS_TST (N, CS, OtherMod/Age/Sex/Result): HTS received results","HTS_TST (N, CS, OtrMod/Age/Sex/Result)",HTS_TST_N_CS_OtrMod_Age_Sex_Result,lVD3Os8eCv7,Number of individuals who received HIV Testing Services (HTS) and received their test results,"10-14, Male, Positive",irSyYG6qqBZ,irSyYG6qqBZ,fine
MER Results: CS Facility Based FY21,"HTS_TST (N, CS, OtherMod/Age/Sex/Result): HTS received results","HTS_TST (N, CS, OtrMod/Age/Sex/Result)",HTS_TST_N_CS_OtrMod_Age_Sex_Result,lVD3Os8eCv7,Number of individuals who received HIV Testing Services (HTS) and received their test results,"1-4, Female, Negative",prSfkXlKE2r,prSfkXlKE2r,fine
MER Results: CS Facility Based FY21,"HTS_TST (N, CS, OtherMod/Age/Sex/Result): HTS received results","HTS_TST (N, CS, OtrMod/Age/Sex/Result)",HTS_TST_N_CS_OtrMod_Age_Sex_Result,lVD3Os8eCv7,Number of individuals who received HIV Testing Services (HTS) and received their test results,"1-4, Female, Positive",rZH5lIUD4nH,rZH5lIUD4nH,fine
MER Results: CS Facility Based FY21,"HTS_TST (N, CS, OtherMod/Age/Sex/Result): HTS received results","HTS_TST (N, CS, OtrMod/Age/Sex/Result)",HTS_TST_N_CS_OtrMod_Age_Sex_Result,lVD3Os8eCv7,Number of individuals who received HIV Testing Services (HTS) and received their test results,"1-4, Male, Negative",yDfHPRaDxwe,yDfHPRaDxwe,fine
MER Results: CS Facility Based FY21,"HTS_TST (N, CS, OtherMod/Age/Sex/Result): HTS received results","HTS_TST (N, CS, OtrMod/Age/Sex/Result)",HTS_TST_N_CS_OtrMod_Age_Sex_Result,lVD3Os8eCv7,Number of individuals who received HIV Testing Services (HTS) and received their test results,"1-4, Male, Positive",RnaDS67VAvQ,RnaDS67VAvQ,fine
MER Results: CS Facility Based FY21,"HTS_TST (N, CS, OtherMod/Age/Sex/Result): HTS received results","HTS_TST (N, CS, OtrMod/Age/Sex/Result)",HTS_TST_N_CS_OtrMod_Age_Sex_Result,lVD3Os8eCv7,Number of individuals who received HIV Testing Services (HTS) and received their test results,"15-19, Female, Negative",ltwvGENFQ0F,ltwvGENFQ0F,fine
MER Results: CS Facility Based FY21,"HTS_TST (N, CS, OtherMod/Age/Sex/Result): HTS received results","HTS_TST (N, CS, OtrMod/Age/Sex/Result)",HTS_TST_N_CS_OtrMod_Age_Sex_Result,lVD3Os8eCv7,Number of individuals who received HIV Testing Services (HTS) and received their test results,"15-19, Female, Positive",KAyyHkzmuL1,KAyyHkzmuL1,fine
MER Results: CS Facility Based FY21,"HTS_TST (N, CS, OtherMod/Age/Sex/Result): HTS received results","HTS_TST (N, CS, OtrMod/Age/Sex/Result)",HTS_TST_N_CS_OtrMod_Age_Sex_Result,lVD3Os8eCv7,Number of individuals who received HIV Testing Services (HTS) and received their test results,"15-19, Male, Negative",QZCuRi4MOLN,QZCuRi4MOLN,fine
MER Results: CS Facility Based FY21,"HTS_TST (N, CS, OtherMod/Age/Sex/Result): HTS received results","HTS_TST (N, CS, OtrMod/Age/Sex/Result)",HTS_TST_N_CS_OtrMod_Age_Sex_Result,lVD3Os8eCv7,Number of individuals who received HIV Testing Services (HTS) and received their test results,"15-19, Male, Positive",fhtynTWtvqv,fhtynTWtvqv,fine
MER Results: CS Facility Based FY21,"HTS_TST (N, CS, OtherMod/Age/Sex/Result): HTS received results","HTS_TST (N, CS, OtrMod/Age/Sex/Result)",HTS_TST_N_CS_OtrMod_Age_Sex_Result,lVD3Os8eCv7,Number of individuals who received HIV Testing Services (HTS) and received their test results,"<1, Female, Negative",X9GstRdTsEy,X9GstRdTsEy,fine
MER Results: CS Facility Based FY21,"HTS_TST (N, CS, OtherMod/Age/Sex/Result): HTS received results","HTS_TST (N, CS, OtrMod/Age/Sex/Result)",HTS_TST_N_CS_OtrMod_Age_Sex_Result,lVD3Os8eCv7,Number of individuals who received HIV Testing Services (HTS) and received their test results,"<1, Female, Positive",PPg7Yzjq0oF,PPg7Yzjq0oF,fine
MER Results: CS Facility Based FY21,"HTS_TST (N, CS, OtherMod/Age/Sex/Result): HTS received results","HTS_TST (N, CS, OtrMod/Age/Sex/Result)",HTS_TST_N_CS_OtrMod_Age_Sex_Result,lVD3Os8eCv7,Number of individuals who received HIV Testing Services (HTS) and received their test results,"<1, Male, Negative",QNgjY1xNF2S,QNgjY1xNF2S,fine
MER Results: CS Facility Based FY21,"HTS_TST (N, CS, OtherMod/Age/Sex/Result): HTS received results","HTS_TST (N, CS, OtrMod/Age/Sex/Result)",HTS_TST_N_CS_OtrMod_Age_Sex_Result,lVD3Os8eCv7,Number of individuals who received HIV Testing Services (HTS) and received their test results,"<1, Male, Positive",renXtk3VqTM,renXtk3VqTM,fine
MER Results: CS Facility Based FY21,"HTS_TST (N, CS, OtherMod/Age/Sex/Result): HTS received results","HTS_TST (N, CS, OtrMod/Age/Sex/Result)",HTS_TST_N_CS_OtrMod_Age_Sex_Result,lVD3Os8eCv7,Number of individuals who received HIV Testing Services (HTS) and received their test results,"20-24, Female, Negative",hyVPPHNEwLB,hyVPPHNEwLB,fine
MER Results: CS Facility Based FY21,"HTS_TST (N, CS, OtherMod/Age/Sex/Result): HTS received results","HTS_TST (N, CS, OtrMod/Age/Sex/Result)",HTS_TST_N_CS_OtrMod_Age_Sex_Result,lVD3Os8eCv7,Number of individuals who received HIV Testing Services (HTS) and received their test results,"20-24, Female, Positive",HYtbCWnAdG9,HYtbCWnAdG9,fine
MER Results: CS Facility Based FY21,"HTS_TST (N, CS, OtherMod/Age/Sex/Result): HTS received results","HTS_TST (N, CS, OtrMod/Age/Sex/Result)",HTS_TST_N_CS_OtrMod_Age_Sex_Result,lVD3Os8eCv7,Number of individuals who received HIV Testing Services (HTS) and received their test results,"20-24, Male, Negative",az6WUd9cNW8,az6WUd9cNW8,fine
